Timestamp,Qual é o seu cargo atualmente?,Qual é sua senioridade?,Regime de contratação,Qual é o seu salário mensal bruto? (Informe a moeda),Qual é seu gênero?,Em qual região do Brasil você mora?,Modelo de Atuação,Trabalho remoto,Você cria ou dá manutenção em testes automatizados em seu trabalho?,Moeda,Você foi afetado pela onda de demissões em massa nos últimos 6 meses?,"Se você foi atingido pelo lay-off, o que aconteceu com seu salário ao voltar?"
12/6/23 17:38,Analista de Qualidade (QA),Júnior,CLT,5000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 17:38,Analista de Testes,Sênior,CLT,11000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 17:40,Analista de Qualidade (QA),Júnior,CLT,6000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 17:41,Líder de Testes,Especialista,CLT,15000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 17:41,Analista de Testes,Pleno,CLT,6500,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com salário menor
12/6/23 17:42,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,10000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 17:42,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,10000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 17:42,Analista de Qualidade (QA),Júnior,PJ,4500,Masculino,Sudeste,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 17:45,Engenheiro de Qualidade (QA Engineer),Sênior,PJ,7260.52,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 17:45,Analista de Qualidade (QA),Pleno,PJ,12000,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 17:47,Analista de Qualidade (QA),Júnior,CLT,5500,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 17:50,Analista de Testes,Sênior,CLT,5100,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 17:53,Analista de Qualidade (QA),Júnior,CLT,6017,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 17:54,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,10200,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário maior
12/6/23 17:54,Engenheiro de Qualidade (QA Engineer),Estágio,CLT,1500,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 17:57,Analista de Qualidade (QA),Pleno,CLT,4000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 17:58,Analista de Testes,Sênior,CLT,7000,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 18:00,Analista de Qualidade (QA),Pleno,CLT,4244,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 18:00,Analista de Qualidade (QA),Pleno,CLT,6500,Masculino,Sul,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 18:01,Analista de Testes,Júnior,CLT,3200,Masculino,Sul,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 18:01,Analista de Qualidade (QA),Pleno,CLT,11682.95,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 18:03,Analista de Qualidade (QA),Sênior,CLT,8833,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 18:06,Líder de Testes,Sênior,CLT,8700,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 18:06,Analista de Testes,Pleno,CLT,6000,Feminino,Norte,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com salário menor
12/6/23 18:08,Gerente de Qualidade (QA Manager),Especialista,CLT,16800,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 18:09,Analista de Qualidade (QA),Pleno,CLT,9000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário maior
12/6/23 18:15,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,5600,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 18:21,Analista de Qualidade (QA),Especialista,CLT,14500,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 18:27,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,15000,Masculino,Sudeste,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 18:30,Analista de Testes,Sênior,PJ,27000,Masculino,Centro-Oeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com o mesmo salário
12/6/23 18:31,Analista de Qualidade (QA),Pleno,CLT,6000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 18:34,Analista de Testes,Trainee,CLT,2800,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário menor
12/6/23 18:35,Analista de Qualidade (QA),Pleno,CLT,7000,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com o mesmo salário
12/6/23 18:41,Engenheiro de Qualidade (QA Engineer),Especialista,PJ,16500,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 18:41,Líder de Testes,Especialista,CLT,14000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 18:44,Engenheiro de Qualidade (QA Engineer),Sênior,PJ,13000,Masculino,Sul,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 18:44,Analista de Qualidade (QA),Pleno,CLT,6300,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com o mesmo salário
12/6/23 18:50,Analista de Testes,Pleno,CLT,6000,Feminino,Sudeste,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 18:51,Analista de Qualidade (QA),Pleno,CLT,8000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 18:54,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,12000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 18:54,Analista de Qualidade (QA),Pleno,CLT,5900,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 18:59,Analista de Qualidade (QA),Sênior,PJ,7000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 19:03,Analista de Qualidade (QA),Pleno,CLT,7050,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 19:03,Analista de Qualidade (QA),Sênior,CLT,10250,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário menor
12/6/23 19:05,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,8500,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 19:07,Analista de Qualidade (QA),Pleno,CLT,8000,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 19:08,Analista de Qualidade (QA),Especialista,CLT,11000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 19:08,Analista de Testes,Sênior,CLT,7000,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 19:08,Analista de Qualidade (QA),Sênior,CLT,8000,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário menor
12/6/23 19:09,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,14800,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 19:11,Automatizador de Testes,Pleno,CLT,5800,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Não fui atingido por lay-offs
12/6/23 19:11,Analista de Testes,Pleno,CLT,8501,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 19:12,Analista de Qualidade (QA),Pleno,CLT,5450,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 19:13,Analista de Qualidade (QA),Pleno,CLT,6000,Feminino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Sim,Voltei do layoff com salário menor
12/6/23 19:15,Engenheiro de Qualidade (QA Engineer),Especialista,CLT,6250,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário menor
12/6/23 19:17,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,13000,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 19:17,Analista de Qualidade (QA),Júnior,CLT,3400,Masculino,Centro-Oeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 19:28,Analista de Qualidade (QA),Sênior,PJ,25000,Masculino,Sudeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 19:28,Analista de Testes,Pleno,CLT,7000,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 19:34,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,10000,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Sim,Voltei do layoff com salário menor
12/6/23 19:35,Automatizador de Testes,Júnior,CLT,2997,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 19:38,Analista de Qualidade (QA),Pleno,CLT,5900,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 19:40,Analista de Qualidade (QA),Pleno,CLT,4782.76,Feminino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 19:41,Engenheiro de Qualidade (QA Engineer),Pleno,PJ,5000,Feminino,Sul,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,"Sim, entre 1 e 8 horas por semana",BRL,Sim,Voltei do layoff com salário menor
12/6/23 19:49,Engenheiro de Qualidade (QA Engineer),Pleno,PJ,6000,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 19:54,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,7498,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 20:15,Analista de Testes,Trainee,PJ,24000,Feminino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 20:18,Analista de Qualidade (QA),Especialista,CLT,10000,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 20:18,Analista de Qualidade (QA),Pleno,CLT,5200,Feminino,Sudeste,Remoto para empresa no Brasil,Eu não fui contratado(a) para trabalho remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 20:19,Analista de Qualidade (QA),Júnior,CLT,3465,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 20:21,Analista de Qualidade (QA),Pleno,CLT,12140.05,Masculino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e a empresa forçou trabalharmos híbrido,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 20:24,Engenheiro de Qualidade (QA Engineer),Pleno,PJ,5000,Feminino,Sudeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",USD,Não,Não fui atingido por lay-offs
12/6/23 20:24,Analista de Qualidade (QA),Sênior,CLT,7200,Masculino,Sudeste,Híbrido (presencial e remoto),Eu não fui contratado(a) para trabalho remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 20:34,Engenheiro de Qualidade (QA Engineer),Sênior,PJ,14000,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com salário maior
12/6/23 20:35,Engenheiro de Qualidade (QA Engineer),Pleno,CLT,6800,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Sim,Voltei do layoff com o mesmo salário
12/6/23 20:44,Analista de Testes,Júnior,CLT,2500,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 20:48,Analista de Testes,Pleno,CLT,6100,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 20:59,Automatizador de Testes,Pleno,CLT,5300,Feminino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 21:03,Analista de Qualidade (QA),Júnior,CLT,1500,Feminino,Centro-Oeste,Presencial,Eu trabalhava remoto e a empresa forçou trabalharmos presencial,Não,BRL,Não,Não fui atingido por lay-offs
12/6/23 21:05,Engenheiro de Qualidade (QA Engineer),Sênior,PJ,25000,Masculino,Nordeste,Remoto para empresa em outro país,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 21:08,Analista de Qualidade (QA),Pleno,PJ,7600,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Não fui atingido por lay-offs
12/6/23 21:16,Engenheiro de Qualidade (QA Engineer),Sênior,CLT,13766,Masculino,Nordeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 21:18,Analista de Qualidade (QA),Júnior,CLT,4266,Feminino,Sudeste,Híbrido (presencial e remoto),Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 21:20,Automatizador de Testes,Pleno,CLT,5900,Masculino,Sul,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 21:32,Analista de Qualidade (QA),Sênior,CLT,9755,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, mais de 8 horas por semama",BRL,Não,Não fui atingido por lay-offs
12/6/23 21:39,Engenheiro de Qualidade (QA Engineer),Sênior,Contrato,10600,Masculino,Sudeste,Remoto para empresa no Brasil,Eu trabalhava remoto e continuo trabalhando remoto,"Sim, entre 1 e 8 horas por semana",BRL,Não,Voltei do layoff com salário menor
